Step,Scaffold,SMILES,bioactivity,QED,herg,raw_bioactivity,raw_herg,total_score,ID
78.0,O=C(NC1CC(N2CCNC2=O)C1)c1ccccc1,CCC(=O)Nc1cc(OC)c(C(=O)NC2CC(N3CCNC3=O)C2)cc1Cl,0.30000001192092896,0.6864664554595947,0.8285787105560303,0.30000001192092896,0.17142128944396973,0.5315031409263611,fine-tune predictive component_4907
203.0,c1ccc2c(c1)cc(CN1CCN(C3CCCC3)CC1)c1ccccc12,COc1cc2cc(CN3CCN(C4CCCC4)CC3)c3cc(OC)c(OC)cc3c2cc1OC,0.5,0.4541170001029968,0.6111615896224976,0.5,0.38883844017982483,0.5314763784408569,fine-tune predictive component_4908
228.0,O=C(Nc1cccc(C(=O)N2CCN(C3CCCC3)CC2)c1)NC1CCCCC1CN1CCCCC1,CCOc1c(C(=O)N2CCN(C3CCCC3)CC2)ccc(Cl)c1NC(=O)NC1CCCCC1CN1CCCC(C)C1,0.5,0.39883163571357727,0.6520928740501404,0.5,0.3479071259498596,0.5314589142799377,fine-tune predictive component_4909
244.0,O=C(CC1CCCC1)N1CCCC(N2CCN(c3ccccc3)CC2)C1,Cc1ccc(C)c(N2CCN(C3CCCN(C(=O)CC4CCCC4)C3)CC2)c1,0.30000001192092896,0.7863169312477112,0.7739112377166748,0.30000001192092896,0.226088747382164,0.5314280390739441,fine-tune predictive component_4910
125.0,O=C1C2CCCN2C(c2ccccc2)N1c1ccccc1,COc1ccc(OC)c(C2N(c3cccc(O)c3)C(=O)C3CCCN32)c1,0.30000001192092896,0.9146965146064758,0.7174383401870728,0.30000001192092896,0.28256165981292725,0.5313953161239624,fine-tune predictive component_4911
236.0,O=C(N1CCC(N2CCNCC2)CC1)N1CCC(NCC2CCCN(C3CCCC3)C2)C1,CCN1CCN(C2CCN(C(=O)N3CCC(N(C)CC4CCCN(C5CCCC5)C4)C3)CC2)CC1,0.4000000059604645,0.5747189521789551,0.6787849068641663,0.4000000059604645,0.32121512293815613,0.5313833951950073,fine-tune predictive component_4912
228.0,O=C(CN1CCN(C2CCCC2)CC1)C1CCCN1C(=O)CCCCCOC1CCNCC1,CC(C)NC(=O)N1CCC(OCCCCCC(=O)N2CCCC2C(=O)CN2CCN(C3CCCC3)CC2)CC1,0.4000000059604645,0.3777366876602173,0.8370765447616577,0.4000000059604645,0.16292345523834229,0.531334400177002,fine-tune predictive component_4913
36.0,O=C1CC(CN2CCCN(c3ccccc3)CC2)Cc2ccccc21,COc1ccc(N2CCCN(CC3CC(=O)c4ccccc4C3)CC2)c(OC)c1,0.4000000059604645,0.7742169499397278,0.5846002101898193,0.4000000059604645,0.41539978981018066,0.53130042552948,fine-tune predictive component_4914
161.0,O=C(CC1CCCNC1)NC1CCC23C4CN(CC5CCC5)C2Cc2cccc(c24)OC13,CN1CCCC(CC(=O)NC2CCC34C2Oc2c(O)ccc5c2C3(O)CN(CC2CCC2)C4C5)C1,0.4000000059604645,0.5989498496055603,0.6643017530441284,0.4000000059604645,0.3356982171535492,0.5311880111694336,fine-tune predictive component_4915
41.0,O=C(Nc1cccc(S(=O)(=O)N2CCOCC2)c1)c1c[nH]c2ccccc12,Cc1ccc(NC(=O)c2cn(CCN(C)C)c3ccccc23)cc1S(=O)(=O)N1CCOCC1,0.30000001192092896,0.5741627216339111,0.9045601487159729,0.30000001192092896,0.0954398363828659,0.5311662554740906,fine-tune predictive component_4916
82.0,O=C(c1ccc(C2CCCN2)cc1)N1CCC(N2CCCC2)C1,CNC(=O)c1cc(C(=O)N2CCC(C)(N3CCCC3)C2)ccc1C1CCCN1C,0.30000001192092896,0.8468096256256104,0.7446667551994324,0.30000001192092896,0.2553332448005676,0.5311172604560852,fine-tune predictive component_4917
67.0,O=C(C(=O)N1CCCC1C(=O)OCc1csc(N2CCNCC2)n1)C1CCCCC1,O=C(C(=O)N1CCCC1C(=O)OCc1csc(N2CCN(CCO)CC2)n1)C1CCCCC1,0.4000000059604645,0.4423174560070038,0.7725497484207153,0.4000000059604645,0.22745025157928467,0.5310572981834412,fine-tune predictive component_4918
149.0,O=C(NCC1CC1)c1cnn2c(-c3cccc(C(=O)N4CCCNCC4)c3)ccnc12,COc1ccc(-c2ccnc3c(C(=O)NCC4CC4)cnn23)cc1C(=O)N1CCCNCC1,0.5,0.5981566905975342,0.5313757061958313,0.5,0.4686242938041687,0.531020998954773,fine-tune predictive component_4919
78.0,O=S(=O)(N1CCCCC1)N1CCC2(COc3cccnc3O2)C1,CC1CCN(S(=O)(=O)N2CCC3(COc4cccnc4O3)C2)CC1,0.30000001192092896,0.8007293939590454,0.7651933431625366,0.30000001192092896,0.23480665683746338,0.5309505462646484,fine-tune predictive component_4920
233.0,O=C(c1ccccc1)N1CCCC(N2CCN(c3ccccc3)CC2)C1,COc1ccc(C(=O)N2CCCC(N3CCN(c4cc(C)ccc4C)CC3)C2)c(OC)c1,0.30000001192092896,0.7130178809165955,0.8103905916213989,0.30000001192092896,0.18960942327976227,0.5308188796043396,fine-tune predictive component_4921
214.0,c1nc2ccc(OCC3CN(CC4CCCN4)CCO3)cc2c(=NC2CCNCC2)[nH]1,COc1cc2nc[nH]c(=NC3CCN(CC#N)CC3)c2cc1OCC1CN(CC2CCCN2C)CCO1,0.5,0.5361056327819824,0.5607456564903259,0.5,0.43925437331199646,0.5308165550231934,fine-tune predictive component_4922
204.0,O=C(CCN1CCC(C2COCC(CN3CC4(CCN(C(=O)N5CCC5)CC4)C3)C2)CC1)N1CCCC1,O=C(CCN1CCC(C2COCC(F)(CN3CC4(CCN(C(=O)N5CCC5)CC4)C3)C2)CC1)N1CCCC1,0.4000000059604645,0.5256402492523193,0.7077799439430237,0.4000000059604645,0.2922200858592987,0.5307879447937012,fine-tune predictive component_4923
234.0,O=C1CC(c2cccc(NC(=O)NC3NCCCN(CC4CCCN4)C3=O)c2)N=CN1,CCCN1CCCN(CC2CCCN2CC)C(=O)C1NC(=O)Nc1cccc(C2CC(=O)N(C)C(N)=N2)c1,0.4000000059604645,0.4740733802318573,0.7452791929244995,0.4000000059604645,0.2547208368778229,0.5307875275611877,fine-tune predictive component_4924
185.0,O=C(OCC1CCCN1)c1ccc2ccccc2n1,CCC(C)NC(=O)c1cc(C(=O)OCC2CCCN2CC)nc2ccccc12,0.30000001192092896,0.7421390414237976,0.7941778302192688,0.30000001192092896,0.2058221846818924,0.5307776927947998,fine-tune predictive component_4925
92.0,O=C(Nc1ccc2c(c1)CCC2)c1ccc(C(=O)Nc2ccc3ncncc3c2)cc1,CN(C)c1ncc2cc(NC(=O)c3ccc(C(=O)Nc4ccc5c(c4)CCC5CC(=O)O)cc3)ccc2n1,0.5,0.3296577036380768,0.7147408127784729,0.5,0.2852591872215271,0.5307134389877319,fine-tune predictive component_4926
169.0,O=C(CNC(=O)CNS(=O)(=O)c1ccccc1)NCC1CCCO1,COCCN(CC(=O)NCC1CCCO1)C(=O)CNS(=O)(=O)c1ccc(F)cc1,0.30000001192092896,0.5047976970672607,0.9622363448143005,0.30000001192092896,0.037763673812150955,0.5306212902069092,fine-tune predictive component_4927
212.0,O=c1nc(CC2CCNCC2)n(CCN2CCOCC2)c2ccccc12,COc1cc2c(=O)nc(CC3CCN(CCO)CC3)n(CCN3CCOCC3)c2cc1OC,0.4000000059604645,0.5928506255149841,0.6658800840377808,0.4000000059604645,0.33411988615989685,0.5306051969528198,fine-tune predictive component_4928
119.0,O=C(c1ccc(-c2cnn3ccc(N4CCNCC4)nc23)cc1)N1CCN(C2CCCCC2)CC1,CN1CCN(c2ccn3ncc(-c4ccc(C(=O)N5CCN(C6CCCCC6)CC5)cc4)c3n2)CC1,0.5,0.5632433295249939,0.5463316440582275,0.5,0.45366838574409485,0.5305297374725342,fine-tune predictive component_4929
190.0,O=C(c1ccc(-n2c(Sc3nc4ccccc4s3)n[nH]c2=O)cc1)N1CCN(C2CCCC2)CC1,O=C(c1ccc(-n2c(Sc3nc4ccccc4s3)n[nH]c2=O)cc1)N1CCN(C2CCCC2)CC1,0.5,0.4399896562099457,0.6179943084716797,0.5,0.3820056617259979,0.5304815173149109,fine-tune predictive component_4930
228.0,O=C(C1CCN(C2CCN(C3CCC3)CC2)CC1)N1CCOCC1,O=C(C1CCN(C2CCN(C3CCC3)CC2)CC1)N1CCOCC1,0.30000001192092896,0.7844331860542297,0.7712847590446472,0.30000001192092896,0.2287152260541916,0.5304513573646545,fine-tune predictive component_4931
74.0,c1ccc(-c2n[nH]cc2CN2CCN(C3CCCCC3)CC2)cc1,Cn1nc(-c2ccccc2)c(CN2CCN(C3CCC(C)(O)CC3)CC2)c1Cl,0.5,0.8488801717758179,0.4446149170398712,0.5,0.5553850531578064,0.5303357243537903,fine-tune predictive component_4932
155.0,c1ccc(CN2CCNOC2c2cccnc2)cc1,CC(C)N1CCN(Cc2ccccc2O)C(c2cccnc2)O1,0.30000001192092896,0.940247654914856,0.7038189768791199,0.30000001192092896,0.2961810529232025,0.5302507877349854,fine-tune predictive component_4933
154.0,O=C(C1CCCN1)N1CCN(c2nc(-c3ccccc3)cs2)CC1,COc1ccc(-c2csc(N3CCN(C(=O)C4CCCN4C(C)=O)CC3)n2)cc1OC,0.30000001192092896,0.705459713935852,0.8125196099281311,0.30000001192092896,0.1874803751707077,0.5302448868751526,fine-tune predictive component_4934
121.0,C1CCC(C2CN3CCN=C3N2C23CC4CC(CC(C4)C2)C3)CC1,CC1CN=C2N1CC(C1CCCCC1)N2C12CC3CC(CC(C3)C1)C2,0.30000001192092896,0.7463855147361755,0.7899090647697449,0.30000001192092896,0.21009092032909393,0.5302393436431885,fine-tune predictive component_4935
168.0,c1cc(CN2CCOCC2)ncc1-c1ccc(N2CCN(C3CCC3)CC2)nc1,COc1nc(CN2CCOCC2)ccc1-c1ccc(N2CCN(C3CCC3)CC2)nc1,0.5,0.7080013751983643,0.48659396171569824,0.5,0.5134060382843018,0.5302265882492065,fine-tune predictive component_4936
122.0,O=C(Nc1ccccc1)N1CCN(C2c3ccccc3CCc3cccnc32)CC1,CCCNC(=O)C1CN(C2c3ccc(Cl)cc3CCc3cc(Br)cnc32)CCN1C(=O)Nc1ccccc1,0.5,0.41190624237060547,0.6378622651100159,0.5,0.3621377646923065,0.5301983952522278,fine-tune predictive component_4937
32.0,O=C1C2C3CC24CCC2CCCCC2C4CCC2(OCCN12)O3,CC12CC34CCC5C(C)(C(=O)O)CCCC5(C)C3CCC3(OCCN3C(=O)C14)O2,0.30000001192092896,0.7262312769889832,0.8006262183189392,0.30000001192092896,0.19937379658222198,0.5301946997642517,fine-tune predictive component_4938
216.0,c1cc2c3c(c1)C1CCCC1CCN1CCCC(O2)C31,COc1ccc2c3c1OC1C(N(C)C)C(O)CN(CCC4CC(OC)CC24)C31,0.30000001192092896,0.8550909757614136,0.7377692461013794,0.30000001192092896,0.2622307240962982,0.5301749110221863,fine-tune predictive component_4939
168.0,O=C(CCN1CCN(C2CCCCC2)CC1)NC(=O)c1cccc(C(=O)N=c2[nH]c3c(s2)CCC3)n1,O=C(O)CCCCc1ccc(C(=O)N=c2[nH]c3c(s2)CCC3)nc1C(=O)NC(=O)CCN1CCN(C2CCCCC2)CC1,0.5,0.3289906680583954,0.7135279178619385,0.5,0.2864720821380615,0.5301381945610046,fine-tune predictive component_4940
185.0,O=C(C1CCCC1)N1CC(CN2CCN(CC3CCCN3)CC2)C(c2ccccc2)C1,CCN1CCCC1CN1CCN(CC2CN(C(=O)C3CCCC3)CC2c2ccccc2)CC1,0.4000000059604645,0.6332648396492004,0.642829954624176,0.4000000059604645,0.357170045375824,0.5301264524459839,fine-tune predictive component_4941
202.0,O=C(NCc1cn(C2CCCCC2)c(-c2ccccc2)n1)C1CCCN1CC1CCC1,COc1ccc(-c2nc(C(C#N)NC(=O)C3CCCN3CC3CCC3)cn2C2CCCCC2)cc1,0.4000000059604645,0.5802936553955078,0.6714776754379272,0.4000000059604645,0.32852229475975037,0.530110239982605,fine-tune predictive component_4942
170.0,c1nc(C2CCN(CC3CCCN3)C2)n[nH]1,CCCc1nc(C2CCN(CC3CCCN3CC)C2)nn1C,0.4000000059604645,0.80587238073349,0.5697183609008789,0.4000000059604645,0.4302816390991211,0.5300799012184143,fine-tune predictive component_4943
146.0,c1ccc2c(c1)CC1CC2CCN1,Cc1c(C)c2c(c(O)c1CN)C1(C)CCN(C)C(C2)C1C,0.30000001192092896,0.8349663019180298,0.7460311055183411,0.30000001192092896,0.25396889448165894,0.5300112366676331,fine-tune predictive component_4944
184.0,O=C1CC(=O)N(CCc2ccc3[nH]cc(CC(=O)N4CCCC4C(=O)N4CCN(C5CCCC5)CC4)c3c2)C1=O,Cc1[nH]c2ccc(CCN3C(=O)C(=O)C(C(C)C)C3=O)cc2c1CC(=O)N1CCCC1C(=O)N1CCN(C2CCCC2)CC1,0.5,0.2821343243122101,0.7700187563896179,0.5,0.22998124361038208,0.5300046801567078,fine-tune predictive component_4945
12.0,c1ccc(CN2CCN(Cc3ccccc3)CC2)cc1,COc1ccc(OC)c(CN2CCN(Cc3ccc(C)cc3)C(CCO)C2)c1,0.30000001192092896,0.7578233480453491,0.7829765677452087,0.30000001192092896,0.21702340245246887,0.5299825668334961,fine-tune predictive component_4946
165.0,O=C(NCc1ccc(C(=O)N2CCN(C3CCC3)CC2)cc1)c1cccc2cc[nH]c12,COc1cc(C(=O)N2CCN(C3CCC3)CC2)ccc1CNC(=O)c1cccc2c(C)c(C)[nH]c12,0.4000000059604645,0.5654922127723694,0.6796947717666626,0.4000000059604645,0.3203052282333374,0.5299500226974487,fine-tune predictive component_4947
117.0,c1ccc(CN2CCCCC2)nc1,COC(=O)C1CCCCN1Cc1ncc(C)c(OC)c1C,0.30000001192092896,0.7965991497039795,0.7635339498519897,0.30000001192092896,0.23646606504917145,0.5299413800239563,fine-tune predictive component_4948
76.0,O=C(Cc1ccncc1)N1CCCC2(C1)CN(c1ccccc1)C2,O=C(Cc1ccncc1)N1CCCC2(C1)CN(c1ccccc1)C2,0.30000001192092896,0.8720539212226868,0.7296316623687744,0.30000001192092896,0.2703683078289032,0.5299056768417358,fine-tune predictive component_4949
59.0,O=C(NC(=S)N1CCNCC1)c1cccc2c(-c3ccccc3)coc12,CN1CCN(C(=S)NC(=O)c2cccc3c(-c4ccccc4)coc23)CC1,0.30000001192092896,0.6921390295028687,0.8187372088432312,0.30000001192092896,0.1812627762556076,0.5298402309417725,fine-tune predictive component_4950
212.0,O=C1C(=Nc2ccccc2)CC(=O)c2sc(Cc3cccs3)nc21,COc1ccc(N=C2CC(=O)c3sc(Cc4cccs4)nc3C2=O)cc1OC,0.30000001192092896,0.6223869919776917,0.8631631731987,0.30000001192092896,0.13683684170246124,0.5297826528549194,fine-tune predictive component_4951
129.0,c1noc(CN2CCNCC2)n1,Cc1noc(CN2CCN(C)C(CCO)C2)n1,0.30000001192092896,0.7910412549972534,0.7656233310699463,0.30000001192092896,0.2343766838312149,0.5297785997390747,fine-tune predictive component_4952
237.0,O=C(Cc1ccccc1)NCc1cccnc1N1CCN(C2CCCC2)CC1,CC(C(=O)NCc1ccc(C(F)(F)F)nc1N1CCN(C2CCCC2)CC1)c1ccc(NS(C)(=O)=O)c(F)c1,0.5,0.4638591706752777,0.5996873378753662,0.5,0.4003126621246338,0.5297063589096069,fine-tune predictive component_4953
74.0,O=C(CN1C(=O)COc2ccc(S(=O)(=O)N3CCCC3)cc21)NCCCN1CCCCC1,CCC1CCCCN1CCCNC(=O)CN1C(=O)COc2ccc(S(=O)(=O)N3CCCC3)cc21,0.30000001192092896,0.5294024348258972,0.9354881048202515,0.30000001192092896,0.06451187282800674,0.5296890139579773,fine-tune predictive component_4954
133.0,c1csc(-n2ncc3ccc(N4CCN(C5CCNC5)CC4)cc32)n1,CC(=O)N1CCC(N2CCN(c3cc4c(cnn4-c4nc(C(F)(F)F)cs4)cc3F)C(C)C2)C1,0.5,0.5170877575874329,0.56772381067276,0.5,0.43227618932724,0.5296094417572021,fine-tune predictive component_4955
224.0,O=C(C1=C(N2CCN(C3CCCC3)CC2)CCNC1)N(Cc1ccccc1)C1CC1,CS(=O)(=O)C1CNCC(C(=O)N(Cc2cc(Cl)cc(C(F)(F)F)c2Cl)C2CC2)=C1N1CCN(C2CCCC2)CC1,0.5,0.48793813586235046,0.5844092965126038,0.5,0.41559067368507385,0.5295997858047485,fine-tune predictive component_4956
165.0,c1ccc(CCNCC2CCN2CCN2CCN(C3Cc4ccccc4N(CC4CCCCC4)C3)CC2)cc1,CCCC(CN1CCC1CNCCc1ccc(OC)c(OC)c1)N1CCN(C2Cc3ccccc3N(CC3CCCCC3)C2)CC1,0.6000000238418579,0.25290825963020325,0.6763259768486023,0.6000000238418579,0.3236740529537201,0.5295604467391968,fine-tune predictive component_4957
187.0,O=C1CCC2=C1C(c1ccccc1C(=O)N1CCN(C3CCC3)CC1)NC(=O)N2c1ccccc1,CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1C(=O)N1CCN(C2CCC2)CC1,0.6000000238418579,0.5037848949432373,0.47915706038475037,0.6000000238418579,0.520842969417572,0.5295423269271851,fine-tune predictive component_4958
47.0,c1ccc2c(CN3CCC(N4CCCCC4)CC3)ccc(CN3CCNCC3)c2c1,OCCN1CCN(Cc2ccc(CN3CCC(N4CCCCC4)CC3)c3ccccc23)CC1,0.5,0.6992402076721191,0.48796990513801575,0.5,0.5120301246643066,0.5295055508613586,fine-tune predictive component_4959
61.0,O=S(=O)(c1cccc2ccccc12)N1CCNCC1,CNC(=O)C1CN(S(=O)(=O)c2cccc3c(N(C)C)cccc23)CCN1CCO,0.30000001192092896,0.6992402076721191,0.8132206201553345,0.30000001192092896,0.18677940964698792,0.5294891595840454,fine-tune predictive component_4960
176.0,C1=CC2C3=NOC(CN4CCCCC4)N3C(c3ccccc3)C2C1,COc1cc(C2C3CC=CC3C3=NOC(CN4CCCCC4)N32)ccc1C(=O)NCCN(C)C,0.4000000059604645,0.5931848883628845,0.661957859992981,0.4000000059604645,0.33804211020469666,0.5294124484062195,fine-tune predictive component_4961
222.0,O=C(C1CC(NC2CC2)CN1C(=O)N1CCC(N(C2CC2)S(=O)(=O)c2ccccc2)CC1)N1CCN(C2CCC2)CC1,O=C(C1CC(NC2CC2)CN1C(=O)N1CCC(N(C2CC2)S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1)N1CCN(C2CCC2)CC1,0.6000000238418579,0.45777904987335205,0.5022896528244019,0.6000000238418579,0.49771034717559814,0.5293871164321899,fine-tune predictive component_4962
173.0,O=C(COC1CCCC1)N1CCCC(N2CCN(c3ccccc3)CC2)C1,COc1ccccc1N1CCN(C2CCCN(C(=O)COC3CCCC3)C2)CC1,0.30000001192092896,0.7335088849067688,0.7934427261352539,0.30000001192092896,0.2065572738647461,0.5293413400650024,fine-tune predictive component_4963
109.0,O=C(Nc1ccc(C(=O)N2CCCC(N3CCOCC3)C2)cc1)N1Cc2ccccc2C1,O=C(Nc1ccc(C(=O)N2CCC(O)C(N3CCOCC3)C2)cc1)N1Cc2ccccc2C1,0.30000001192092896,0.7486020922660828,0.7853361964225769,0.30000001192092896,0.2146638035774231,0.5293232202529907,fine-tune predictive component_4964
118.0,N=c1[nH]cc(C(=O)N2CCCC2c2ccno2)s1,COCCN=c1[nH]c(C)c(C(=O)N2CCCC2c2cc(C)no2)s1,0.30000001192092896,0.8381061553955078,0.7421587705612183,0.30000001192092896,0.25784122943878174,0.5293062329292297,fine-tune predictive component_4965
126.0,O=C(Nc1cc(N2CCOCC2)ccc1N1CCc2ccccc21)c1ccccc1,O=C(Nc1cc(N2CCOCC2)ccc1N1CCc2ccccc21)c1cccc(C(F)(F)F)c1,0.4000000059604645,0.5514024496078491,0.6862121224403381,0.4000000059604645,0.31378790736198425,0.5292990207672119,fine-tune predictive component_4966
158.0,O=C(NC1CCCN(C2CCNCC2)C1)c1ccccc1,COc1ccc(C(=O)NC2CCCN(C3CCN(C)CC3)C2)cc1OC,0.30000001192092896,0.8692818880081177,0.7286366820335388,0.30000001192092896,0.27136334776878357,0.5292794108390808,fine-tune predictive component_4967
222.0,O=c1[nH]c2ccccc2c(=O)n1CCCN1CCN(C2CCCCC2)CC1,O=c1[nH]c2ccccc2c(=O)n1CCCN1CCN(C2CCCCC2)CC1,0.4000000059604645,0.8748669028282166,0.5445990562438965,0.4000000059604645,0.4554009437561035,0.5292283892631531,fine-tune predictive component_4968
4.0,c1nc2c(cnn2-c2ccc3c(c2)CCC3)c(=NC2CCC(N3CCNCC3)CC2)[nH]1,CN1CCN(C2CCC(N=c3[nH]cnc4c3cnn4-c3ccc4c(c3)CCC4)CC2)CC1,0.5,0.692577064037323,0.4896511733531952,0.5,0.5103487968444824,0.5292201042175293,fine-tune predictive component_4969
194.0,O=C(NCc1ccccc1)N1CCN(C2CCCC2)CC1,COCc1cc(CNC(=O)N2CCN(C3CCCC3)CC2)ccc1OC,0.30000001192092896,0.8462395668029785,0.7381746172904968,0.30000001192092896,0.2618253827095032,0.5291889905929565,fine-tune predictive component_4970
184.0,O=C(NCCCN1CCCC1=O)C1CCN(C2CCN(C3CCCC3)CC2)CC1,O=C(NCCCN1CCCC1=O)C1CCN(C2CCN(C3CCCC3)CC2)CC1,0.30000001192092896,0.6614058613777161,0.8347534537315369,0.30000001192092896,0.16524654626846313,0.529133677482605,fine-tune predictive component_4971
118.0,c1ccc(NCC(c2ccccc2)N2CCN(C3CCCCC3)CC2)cc1,COc1ccc(NCC(c2ccccc2)N2CCN(C3CCCCC3)CC2)cc1C(F)(F)F,0.5,0.562588632106781,0.542858362197876,0.5,0.457141637802124,0.5290549397468567,fine-tune predictive component_4972
238.0,O=C(OCCCN1CCN(C2CCCCC2)CC1)c1ccccc1,COc1cc(N)c(Cl)cc1C(=O)OCCCN1CCN(C2CCCCC2)CC1,0.5,0.42245736718177795,0.6264221668243408,0.5,0.3735778331756592,0.5290434956550598,fine-tune predictive component_4973
209.0,O=C(CN1CCCNC1)NC1CCC(N2CCN(C3CCC3)CC2)C(Cc2ccccc2)C1,O=C(CN1CCCNC1)NC1CCC(N2CCN(C3CCC3)CC2)C(Cc2ccc(F)cc2)C1,0.4000000059604645,0.6399365067481995,0.6361050605773926,0.4000000059604645,0.3638949394226074,0.5290088057518005,fine-tune predictive component_4974
162.0,O=C(NCC1CCCN(C2CCN(C3CCCCC3)CC2)C1)c1ccccc1,COc1cc(N)c(Cl)cc1C(=O)NCC1CCCN(C2CCN(C3CCCCC3)CC2)C1,0.4000000059604645,0.62063068151474,0.6458415985107422,0.4000000059604645,0.3541584014892578,0.5289821624755859,fine-tune predictive component_4975
124.0,O=C(N1CCCC1)C12COCC1CN(Cc1ccco1)C2,Cc1ccc(CN2CC3COCC3(C(=O)N3CCCC3)C2)o1,0.30000001192092896,0.8518433570861816,0.7350017428398132,0.30000001192092896,0.26499825716018677,0.5289757251739502,fine-tune predictive component_4976
82.0,O=C(OCCN1CCCC1)c1c(-c2cccc3c2OCO3)ccc2c1OCO2,COc1cc(-c2c(O)c(O)cc3c2OCO3)c(C(=O)OCCN2CCCC2)c2c1OCO2,0.4000000059604645,0.5073725581169128,0.7141914963722229,0.4000000059604645,0.2858085036277771,0.5289508104324341,fine-tune predictive component_4977
127.0,S=C(NCc1ccccc1)N1CCN(C2CCCC2)CC1,S=C(NCc1ccccc1)N1CCN(C2CCCC2)CC1,0.30000001192092896,0.8649688363075256,0.7292545437812805,0.30000001192092896,0.27074548602104187,0.528932511806488,fine-tune predictive component_4978
247.0,O=C(C1CN(CC2CC2)CC12CCN(C1CCN(C3CCCC3)CC1)CC2)N1CCCC1,CC1CN(C2(C)CCN(C3CCCC3)CC2)CCC12CN(CC1CC1)CC2C(=O)N1CCCC1,0.4000000059604645,0.6057820320129395,0.6534903645515442,0.4000000059604645,0.3465096354484558,0.5289114713668823,fine-tune predictive component_4979
89.0,O=C(NCC1CCCN1)C1CC1,COCCNC(=O)C1CCC(CNC(=O)C2CC2)N1C,0.30000001192092896,0.6315373778343201,0.853073000907898,0.30000001192092896,0.14692699909210205,0.5288381576538086,fine-tune predictive component_4980
223.0,O=C(NC1CCCCC1)c1cc2ccccc2nc1N1CCN(C2CC2)CC1,COc1ccc2cc(C(=O)NC3CCC(CN)CC3)c(N3CCN(C4CC4)CC3)nc2c1,0.4000000059604645,0.723096489906311,0.5978379249572754,0.4000000059604645,0.4021620452404022,0.5288063287734985,fine-tune predictive component_4981
205.0,O=C(N=c1[nH]c2ccc(C(=O)NCCc3ccccc3)cc2s1)C(=O)N1CCN(C2CCCC2)CC1,O=C(N=c1[nH]c2ccc(C(=O)NCCc3ccccc3)cc2s1)C(=O)N1CCN(C2CCCC2)CC1,0.4000000059604645,0.5212525129318237,0.7039451599121094,0.4000000059604645,0.2960548400878906,0.5287485122680664,fine-tune predictive component_4982
221.0,O=C(NCCN1CCCC1Cn1cncn1)c1ccccc1,Cc1nc(C)n(CC2CCCN2CCNC(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1,0.5,0.6620132923126221,0.49963730573654175,0.5,0.5003626942634583,0.5287169814109802,fine-tune predictive component_4983
21.0,N=c1[nH]c(=Nc2ccccc2)n(C(=O)Nc2ccccc2)[nH]1,N=c1[nH]c(=Nc2ccccc2)n(C(=O)Nc2ccccc2)[nH]1,0.30000001192092896,0.5699666738510132,0.8967032432556152,0.30000001192092896,0.10329674929380417,0.5285400152206421,fine-tune predictive component_4984
32.0,O=C(NCc1ccccc1)c1cc(=O)[nH]c2ccc(S(=O)(=O)N3CCCCC3)cc12,COc1ccc(CNC(=O)c2cc(=O)[nH]c3ccc(S(=O)(=O)N4CCCCC4)cc23)cc1OC,0.30000001192092896,0.5313166379928589,0.928718090057373,0.30000001192092896,0.07128193229436874,0.5285337567329407,fine-tune predictive component_4985
130.0,O=C(CCNCC1CCCN2CCCCC12)N1CCN(C2CCCC2)CC1,CN(CCC(=O)N1CCN(C2CCCC2)CC1)CC1CCCN2CCCCC12,0.30000001192092896,0.6974849700927734,0.8100458383560181,0.30000001192092896,0.18995416164398193,0.5283957123756409,fine-tune predictive component_4986
247.0,O=C(NCCC1CCCN1)c1ccccc1,C=CCN1CCCC1C(CNC(=O)c1ccc(OCCF)cc1F)CC(C)C,0.4000000059604645,0.571673572063446,0.6710579991340637,0.4000000059604645,0.3289420008659363,0.5283936858177185,fine-tune predictive component_4987
117.0,O=C(c1cc(C(=O)N2CCCC2)c2ccccc2c1)N1CCCC1,COc1cc2cc(C(=O)N3CCCC3C#N)cc(C(=O)N3CCCC3CC(N)=O)c2cc1OC,0.30000001192092896,0.6998974680900574,0.8086260557174683,0.30000001192092896,0.19137394428253174,0.5283898711204529,fine-tune predictive component_4988
242.0,O=C1NC(=O)C(=Cc2c(N3CCN(C4CCCCC4)CC3)c3ccccc3[nH]c2=O)C(=O)N1,O=C1NC(=O)C(=Cc2c(N3CCN(C4CCCCC4)CC3)c3cccc(F)c3[nH]c2=O)C(=O)N1,0.4000000059604645,0.46914663910865784,0.7406734824180603,0.4000000059604645,0.2593265175819397,0.5283679366111755,fine-tune predictive component_4989
148.0,C(=CC1CCCC1)c1ccccc1OCCOCCN1CCN(C2CCCCC2)CC1,CCC(=Cc1ccccc1OCCOCCN1CCN(C2CCCCC2)CC1)C1CCCC1,0.5,0.3820064961910248,0.6564878821372986,0.5,0.3435121476650238,0.5283148884773254,fine-tune predictive component_4990
170.0,O=C(C1CCN(C2CCN(C3CCC3)CC2)CC1)N1CCCCC1,O=C(C1CCN(C2CCN(C3CCC3)CC2)CC1)N1CCCCC1,0.30000001192092896,0.7944495677947998,0.7586068511009216,0.30000001192092896,0.24139316380023956,0.5282852053642273,fine-tune predictive component_4991
