Step,Scaffold,SMILES,bioactivity,Tanimoto Similarity,raw_bioactivity,total_score,ID
180.0,O=C(Nc1sc(-c2ccccc2)cc1C(=O)NCC1CCCN1)c1cnoc1,CCN1CCCC1CNC(=O)c1cc(-c2ccccc2C)sc1NC(=O)c1c(C)noc1C,0.699999988079071,0.39855071902275085,0.699999988079071,0.5281907916069031,fine-tune predictive component_3131
237.0,O=C(NCC1CCCN1)c1cc(Cn2cccc2)n(-c2ccccc2)c1,CCN1CCCC1CNC(=O)c1c(C)c(Cn2c(O)ccc2O)n(-c2ccccc2C)c1C,0.699999988079071,0.39855071902275085,0.699999988079071,0.5281907916069031,fine-tune predictive component_3132
187.0,O=C(NCC1CCCN1)c1cc(-c2ccccc2)c(N2CCN(C(=O)C3CC3)CC2)cn1,CCN1CCCC1CNC(=O)c1cc(-c2cc(Cl)cc(Cl)c2)c(N2CCN(C(=O)C3CC3)C(C)C2)cn1,0.800000011920929,0.3486842215061188,0.800000011920929,0.5281546711921692,fine-tune predictive component_3133
235.0,O=C1CC(C(=O)NCC2CCCN2)CC(c2ccccc2)N1,CCN1CCCC1CNC(=O)C1CC(=O)N(CCOC)C(c2ccccc2C)C1,0.699999988079071,0.39849624037742615,0.699999988079071,0.5281546711921692,fine-tune predictive component_3134
230.0,O=C(Cc1cc(C(=O)NC2CC2)[nH]c1-c1ccccc1)NCC1CCCN1,CCN1CCCC1CNC(=O)Cc1c(-c2ccc(C)c(F)c2)[nH]c(C(=O)NC2CC2)c1C,0.699999988079071,0.39849624037742615,0.699999988079071,0.5281546711921692,fine-tune predictive component_3135
241.0,O=C(NCC1CCCN1)c1ncccc1NCC1CCCN1,CCN1CCCC1CNC(=O)c1nccc(C)c1NCC1CCCN1CC,0.699999988079071,0.3984375,0.699999988079071,0.5281157493591309,fine-tune predictive component_3136
211.0,O=C(Nc1ccc(N2CCN(C3CCCCC3)CC2)c(C(=O)NCC2CCCN2)c1)c1ccccc1,CCN1CCCC1CNC(=O)c1cc(NC(=O)c2cc(C(F)(F)F)ccc2C(F)(F)F)ccc1N1CCN(C2CCCCC2)CC1,0.800000011920929,0.34857141971588135,0.800000011920929,0.528069257736206,fine-tune predictive component_3137
226.0,O=c1ccc2cc(C(NCC3CCCN3)c3ccccc3)ccc2o1,CCCCc1cc(=O)oc2c(C)c(OC)c(C(NCC3CCCN3CC)c3ccc(OC)cc3)cc12,0.800000011920929,0.34838709235191345,0.800000011920929,0.5279296040534973,fine-tune predictive component_3138
234.0,O=C(NCC1CCCN1)c1ccc(C(=O)NCc2cccnc2)c(OCC2CCCN2)c1,CCN1CCCC1CNC(=O)c1ccc(C(=O)NC(CC(=O)NCCC(=O)O)c2ccc(C(F)(F)F)nc2)c(OCC2CCCN2)c1,0.800000011920929,0.3483146131038666,0.800000011920929,0.5278746485710144,fine-tune predictive component_3139
147.0,O=C(NCC1CCCN1)c1cc(NC2CCN(CC3CCCC3)CC2)c2nn[nH]c2c1,CCN1CCCC1CNC(=O)c1cc(NC2CCN(CC3CCCC3)CC2)c2nnn(C(C)C)c2c1,0.800000011920929,0.34810125827789307,0.800000011920929,0.5277130007743835,fine-tune predictive component_3140
210.0,O=C(NCC1CCCN1)c1ccc2cc(-c3ccccc3)n(CCC3CCCCN3)c2c1,CCN1CCCC1CNC(=O)c1ccc2cc(-c3ccccc3)n(CCC3CCCCN3C)c2c1,0.800000011920929,0.34810125827789307,0.800000011920929,0.5277130007743835,fine-tune predictive component_3141
214.0,O=C(NCC1CCCN1)c1ccc(-c2cccc(C(=O)NC3CCC(N4CCN(c5ccccc5)CC4)CC3)c2)cc1,CCOc1cc(C(=O)NCC2CCCN2CC)ccc1-c1cc(C(=O)NC2CCC(N3CCN(c4ccc(F)cc4F)CC3)CC2)ccc1F,0.8999999761581421,0.30927833914756775,0.8999999761581421,0.5275893211364746,fine-tune predictive component_3142
231.0,O=C(NCC1CCCN1)c1ccc(OCCCN2CCCN(CCOc3ccc(-c4cc(C(=O)NCC5CCCN5)[nH]c(=O)c4)cc3)CC2)cc1,CCN1CCCC1CNC(=O)c1ccc(OCCCN2CCCN(CCOc3ccc(-c4cc(C(=O)NCC5CCCN5CC)n(C)c(=O)c4)cc3)CC2)c(OC)c1,1.0,0.27826085686683655,1.0,0.5275043845176697,fine-tune predictive component_3143
196.0,O=C(CNC(=O)c1cnn(-c2ccccc2)c1)NC(Cc1ccccc1)C(=O)NCC1CCCN1,CCN1CCCC1CNC(=O)C(Cc1ccc(Cl)cc1Cl)NC(=O)CNC(=O)c1cnn(-c2ccccc2)c1C,0.800000011920929,0.3478260934352875,0.800000011920929,0.5275043845176697,fine-tune predictive component_3144
229.0,O=C(NCC1CCCN1)c1cc(C2CCCN2Cc2ccco2)[nH]c1C1CCCCC1,CCN1CCCC1CNC(=O)c1cc(C2CCCN2Cc2ccc(CCO)o2)[nH]c1C1CCCCC1,0.800000011920929,0.3478260934352875,0.800000011920929,0.5275043845176697,fine-tune predictive component_3145
238.0,O=C(NCC1CCCN1)c1cccc2c1nc(C(=O)NN1CCNCC1)n2CC1CCCN1,CCN1CCCC1CNC(=O)c1ccc(F)c2c1nc(C(=O)NN1CCN(C)CC1)n2CC1CC(C)CN1CC,0.800000011920929,0.3478260934352875,0.800000011920929,0.5275043845176697,fine-tune predictive component_3146
159.0,O=C(NCC1CCCN1)C(=O)Nc1ccccc1,CCN1CCCC1CNC(=O)C(=O)Nc1ccc(OC(F)(F)F)cc1,0.6000000238418579,0.4636363685131073,0.6000000238418579,0.527429461479187,fine-tune predictive component_3147
220.0,O=C(Cc1cc(C(=O)N2CCOCC2)ccc1CNC(=O)Nc1cccc(C(=O)NCC2CCCN2)c1)NCC1CC1,CCN1CCCC1CNC(=O)c1cc(NC(=O)NCc2ccc(C(=O)N3CCOCC3)cc2CC(=O)NCC2CC2)c(OC)c(OC)c1OC,0.800000011920929,0.3475935757160187,0.800000011920929,0.5273280143737793,fine-tune predictive component_3148
175.0,O=C(NCC1CCCN1)c1cccc2c1nc1n2CCN(CCC23CC4CC(CC(C4)C2)C3)C1c1ccccc1,CCN1CCCC1CNC(=O)c1c(O)ccc2c1nc1n2CCN(CCC23CC4CC(CC(C4)C2)C3)C1c1ccc(OC)c(Cl)c1,0.800000011920929,0.3475935757160187,0.800000011920929,0.5273280143737793,fine-tune predictive component_3149
219.0,O=C(NCC1CCCN1)c1ccc2c(c1)C(N(CC1CC1)CC1CCCNC1)Cc1ccccc1-2,CCN1CCCC1CNC(=O)c1ccc2c(c1)C(N(CC1CC1)CC1CCCNC1)Cc1ccccc1-2,0.800000011920929,0.34756097197532654,0.800000011920929,0.5273033380508423,fine-tune predictive component_3150
166.0,O=C(NCC1CCCN1)c1cccc(-n2nc3ccc(CNCC4CCCN4)cc3n2)c1,CCN1CCCC1CNC(=O)c1cccc(-n2nc3ccc(C(C)NCC4CCCN4CC)cc3n2)c1,0.800000011920929,0.34756097197532654,0.800000011920929,0.5273033380508423,fine-tune predictive component_3151
220.0,O=C(NCC1CCCN1)C1CCN(c2cc(OCC3CC3)ncn2)CC1,CCN1CCCC1CNC(=O)C1CCN(c2ncnc(OCC3CC3)c2OC)CC1,0.800000011920929,0.347517728805542,0.800000011920929,0.527270495891571,fine-tune predictive component_3152
215.0,O=C(NCC1CCCN1)c1c[nH]c2cc(OCCCN3CCN(C4c5ccccc5CCc5ccccc54)CC3)ccc12,CCN1CCCC1CNC(=O)c1c[nH]c2cc(OCCCN3CCN(C4c5ccccc5CCc5ccccc54)CC3)c(Cl)cc12,0.8999999761581421,0.30890053510665894,0.8999999761581421,0.5272669792175293,fine-tune predictive component_3153
172.0,O=C(CN1CCCC(Nc2ccccc2)C1=O)NCC1CCCN1,CCN1CCCC1CNC(=O)CN1CCCC(Nc2ccc(C(=O)OC)cc2)C1=O,0.699999988079071,0.39694657921791077,0.699999988079071,0.5271267294883728,fine-tune predictive component_3154
208.0,O=C(NCC1CCCN1)c1cccc(CC(CCCC2CCCCC2)NCC2CCCN2)c1,CCN1CCCC1CNC(=O)c1cc(C(O)C(CCCC2CCCCC2)NCC2CCCN2CC)ccc1C,0.800000011920929,0.34730538725852966,0.800000011920929,0.5271093845367432,fine-tune predictive component_3155
240.0,O=C(NCC1CCCN1)c1ccc2c(c1)c(C(=O)NCC1CCCN1)cn2CC1CCCCC1,CCN1CCCC1CNC(=O)c1ccc2c(c1)c(C(=O)NCC1CCCN1CC)c(C)n2CC1CCCCC1,0.800000011920929,0.34730538725852966,0.800000011920929,0.5271093845367432,fine-tune predictive component_3156
203.0,O=C(NCC1CNCCO1)c1ccc(OCc2ccccc2)c(CNCC2CCCN2)c1,CCN1CCCC1CNCc1cc(C(=O)NCC2CN(C)CCO2)cc(OC)c1OCc1ccc(C(F)(F)F)cc1,0.800000011920929,0.34730538725852966,0.800000011920929,0.5271093845367432,fine-tune predictive component_3157
245.0,O=C(NCC1CCCN1)c1ccc(-c2c(C(=O)NCC3CCCN3)cnc3[nH]ncc23)cc1,CCN1CCCC1CNC(=O)c1ccc(-c2c(C(=O)NCC3CCCN3CC)c(C)nc3c2c(C)nn3C)cc1,0.800000011920929,0.34730538725852966,0.800000011920929,0.5271093845367432,fine-tune predictive component_3158
219.0,O=C(NCC1CCCN1)c1cc(C(=O)NC2CCC(N3CCN(c4ccccc4)CC3)CC2)[nH]n1,CCN1CCCC1CNC(=O)c1n[nH]c(C(=O)NC2CCC(N3CCN(c4cccc(C(F)(F)F)c4)CC3)CC2)c1C,0.800000011920929,0.34705883264541626,0.800000011920929,0.5269222259521484,fine-tune predictive component_3159
209.0,O=C(NCC1CCCN1)c1ccc(Oc2ccc(-c3cc(C(=O)NCC4CCCN4)no3)cc2)cc1,CCN1CCCC1CNC(=O)c1ccc(Oc2ccc(-c3cc(C(=O)NCC4CCCN4CC)no3)cc2)cc1,0.800000011920929,0.34705883264541626,0.800000011920929,0.5269222259521484,fine-tune predictive component_3160
245.0,O=C(NCC1CCCN1)c1ccc(Nc2ncnc3sc(C(=O)NCC4CCCN4)cc23)cc1,CCCN(c1ccc(C(=O)NCC2CCCN2CC)cc1Cl)c1ncnc2sc(C(=O)NCC3CCCN3CC)c(N)c12,0.800000011920929,0.34705883264541626,0.800000011920929,0.5269222259521484,fine-tune predictive component_3161
239.0,O=S(=O)(NCC1CCCN1)c1ccc2sc(N3CCN(C4CCCCC4)CC3)nc2c1,CCN1CCCC1CNS(=O)(=O)c1ccc2sc(N3CCN(C4CCCCC4)CC3)nc2c1,0.800000011920929,0.3469387888908386,0.800000011920929,0.5268311500549316,fine-tune predictive component_3162
220.0,O=C(NCC1CCCN1)Oc1cccc(OCC2CCCN2)c1,CCN1CCCC1CNC(=O)Oc1cc(OCC2CCCN2C)c(NCCN(C)C)cc1C(=O)O,0.800000011920929,0.3466666638851166,0.800000011920929,0.5266244411468506,fine-tune predictive component_3163
247.0,O=C(NCC1CCCN1)c1cccc(NC(=O)c2ccc(CN3CCN(N4CCN(C5CCCCC5)CC4)CC3)cc2)c1,CCN1CCCC1CNC(=O)c1cccc(NC(=O)c2ccc(CN3CCN(N4CCN(C5CCCCC5)CC4)CC3)cc2)c1,0.8999999761581421,0.3081081211566925,0.8999999761581421,0.5265902280807495,fine-tune predictive component_3164
241.0,O=C(NCC1CCCN1)c1ccc(C(=O)Nc2cccc(COc3ccc(C(=O)Nc4ccccc4)cc3)c2)cc1,CCN1CCCC1CNC(=O)c1ccc(C(=O)N(C)c2ccc(C)c(COc3ccc(C(=O)Nc4ccccc4N)cc3)c2)cc1,0.800000011920929,0.3463687002658844,0.800000011920929,0.5263980627059937,fine-tune predictive component_3165
228.0,O=C(CSc1nc2ccccc2c(=O)n1Cc1ccccc1)NCC1CCCN1,CCN1CCCC1CNC(=O)CSc1nc2ccccc2c(=O)n1Cc1ccc(OC)cc1,0.699999988079071,0.3958333432674408,0.699999988079071,0.526387095451355,fine-tune predictive component_3166
242.0,O=C(NCC1CCCN1)c1cnccc1OC1CCN(C(=O)C2CC2)CC1,CCN1CCCC1CNC(=O)c1cncc(C(F)(F)F)c1OC1CCN(C(=O)C2CC2)CC1,0.699999988079071,0.3958333432674408,0.699999988079071,0.526387095451355,fine-tune predictive component_3167
246.0,O=C(NCc1ccccc1)c1cscc1C(=O)NCC1CCCN1,CCN1CCCC1CNC(=O)c1c(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)csc1C,0.699999988079071,0.3956834673881531,0.699999988079071,0.5262873768806458,fine-tune predictive component_3168
214.0,O=C(NCC1CCCN1)c1ccc(N2CC3(CCNC3=O)C2)c(OCC2CC2)n1,CCN1CCCC1CNC(=O)c1ccc(N2CC3(CCNC3=O)C2)c(OCC2CC2)n1,0.699999988079071,0.3955223858356476,0.699999988079071,0.5261802673339844,fine-tune predictive component_3169
243.0,O=C(NCC1CCCN1)c1cc2c(NCCN3CCNCC3)cccc2s1,CCN(CC)C(=O)c1ccc2sc(C(=O)NCC3CCCN3CC)cc2c1NCCN1CCN(C)CC1,0.800000011920929,0.3459119498729706,0.800000011920929,0.5260509252548218,fine-tune predictive component_3170
216.0,O=C(NCC1CCCN1)c1ccc(-c2ccc3c(C=Cc4ccccc4)[nH]nc3c2)[nH]c1=O,CCN1CCCC1CNC(=O)c1ccc(-c2ccc3c(C=Cc4ccc([N+](=O)[O-])cc4)[nH]nc3c2)[nH]c1=O,0.800000011920929,0.3459119498729706,0.800000011920929,0.5260509252548218,fine-tune predictive component_3171
243.0,O=C(NCC1CCCN1)c1ccc(-c2csc(=NNC(=O)c3ccc4ccccc4c3)[nH]2)cc1,CCN1CCCC1CNC(=O)c1ccc(-c2csc(=NNC(=O)c3cc4ccccc4cc3O)[nH]2)cc1,0.800000011920929,0.3459119498729706,0.800000011920929,0.5260509252548218,fine-tune predictive component_3172
233.0,O=C(NCC1CCCN1)c1ccc(N2CCN(CC3COc4ccccc4O3)CC2)c2ccccc12,CCN1CCCC1CNC(=O)c1ccc(N2CCN(CC3COc4ccccc4O3)CC2)c2ccccc12,0.699999988079071,0.395061731338501,0.699999988079071,0.5258737802505493,fine-tune predictive component_3173
249.0,O=C(NCC1CCCN1)c1ccc(C(=O)NCC2CCCN2)c(-c2cccc(C(=O)NC3CC3)c2)c1,CCN1CCCC1CNC(=O)c1ccc(C(=O)NCC2CCCN2CC)c(-c2cccc(C(=O)NC3CC3)c2)c1,0.800000011920929,0.34545454382896423,0.800000011920929,0.5257030129432678,fine-tune predictive component_3174
209.0,O=C(NCC1CCCN1)c1cccc2ccc(C(=O)N3CCCCC3CCN3CCCCC3)cc12,CCN1CCCC1CNC(=O)c1cccc2ccc(C(=O)N3CCCCC3CCN3CCCCC3)cc12,0.800000011920929,0.34545454382896423,0.800000011920929,0.5257030129432678,fine-tune predictive component_3175
179.0,O=C(NCc1ccccc1)NCC12CC3CC(C1)CC(c1ccc(C(=O)NCC4CCCN4)s1)(C3)C2,CCN1CCCC1CNC(=O)c1ccc(C23CC4CC(CC(CNC(=O)NCc5cccc(OC)c5)(C4)C2)C3)s1,0.800000011920929,0.3452380895614624,0.800000011920929,0.5255382657051086,fine-tune predictive component_3176
176.0,O=C(NCC1CCCN1)c1cc2ccccc2n1Cc1ccccc1C(=O)N1CCN(C2CCCCC2)CC1,CCN1CCCC1CNC(=O)c1cc2ccccc2n1Cc1cc(F)ccc1C(=O)N1CCN(C2CCCCC2)CC1,0.8999999761581421,0.3068181872367859,0.8999999761581421,0.5254867672920227,fine-tune predictive component_3177
197.0,O=C(COC(=O)c1ccccc1)NCC1CCCN1,CCN1CCCC1CNC(=O)COC(=O)c1ccc(C(F)(F)F)cc1,0.6000000238418579,0.4601770043373108,0.6000000238418579,0.5254580974578857,fine-tune predictive component_3178
208.0,O=C(Nc1cccc(C(=O)NCC2CCCN2)c1)NC12CC3CC(CC(C3)C1)C2,CCN1CCCC1CNC(=O)c1cccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)c1,0.699999988079071,0.39436620473861694,0.699999988079071,0.5254106521606445,fine-tune predictive component_3179
240.0,O=C(Nc1ccccc1C(=O)NCC1CCCN1)NC12CC3CC(CC(C3)C1)C2,CCN1CCCC1CNC(=O)c1ccccc1NC(=O)NC12CC3CC(CC(C3)C1)C2,0.699999988079071,0.39436620473861694,0.699999988079071,0.5254106521606445,fine-tune predictive component_3180
217.0,O=C(NCC1CCCN1)c1c[nH]c(N2CCN(C3CCCCC3)CC2)nc1=NC1CCc2ccccc21,CCN1CCCC1CNC(=O)c1c[nH]c(N2CCN(C3CCCCC3)CC2)nc1=NC1CCc2ccccc21,0.800000011920929,0.34502923488616943,0.800000011920929,0.5253793001174927,fine-tune predictive component_3181
205.0,O=C(NCC1CCCN1)c1cnc(=NC2Cc3ccc(C(=O)NCC4CCCN4)cc3C2)[nH]c1,CCc1[nH]c(=NC2Cc3ccc(C(=O)NCC4CCCN4CC)cc3C2)ncc1C(=O)NCC1CCCN1CC,0.800000011920929,0.34502923488616943,0.800000011920929,0.5253793001174927,fine-tune predictive component_3182
248.0,O=C(NCC1CCCN1)c1cccc(N=c2[nH]cc(C(=O)NC3CCC(NC(=O)C4CCCN4)CC3)[nH]2)c1,CCN1CCCC1CNC(=O)c1cccc(N=c2[nH]c(C(=O)NC3CCC(NC(=O)C4CCCN4C)CC3)c(O)n2C)c1,0.800000011920929,0.34502923488616943,0.800000011920929,0.5253793001174927,fine-tune predictive component_3183
167.0,O=C(NCC1CCCN1)c1ccc2cc(C(=O)NCC3CCCN3)sc2c1,CCCCCCCCOc1cc(C(=O)NCC2CCCN2CC)cc2sc(C(=O)NCC3CCCN3CC)cc12,0.800000011920929,0.34502923488616943,0.800000011920929,0.5253793001174927,fine-tune predictive component_3184
173.0,O=C(NCC1CCCN1)c1cc(C(=O)NCC2CCCN2)cc(N2CC(=O)N(c3ccccc3)C2=O)c1,CCN1CCCC1CNC(=O)c1cc(C(=O)NCC2CCCN2CC)cc(N2CC(=O)N(c3ccc(Cl)c(Cl)c3)C2=O)c1,0.800000011920929,0.34502923488616943,0.800000011920929,0.5253793001174927,fine-tune predictive component_3185
160.0,C=c1c(=Cc2c[nH]c(=O)s2)ccn1-c1cccc(C(=O)NCC2CCCN2)c1,C=c1c(=Cc2sc(=O)[nH]c2O)cc(C)n1-c1cc(C(=O)NCC2CCCN2CC)c(O)cc1O,0.699999988079071,0.39416059851646423,0.699999988079071,0.5252736806869507,fine-tune predictive component_3186
208.0,O=C(NCC1CCCN1)c1ccc(N2CCN(C3CCN(C(=O)c4cn[nH]c4)CC3)CC2)cc1,CCNC(=O)Nc1c(C(=O)N2CCC(N3CCN(c4ccc(C(=O)NCC5CCCN5CC)cc4Cl)CC3)CC2)c(C)nn1C,0.800000011920929,0.3448275923728943,0.800000011920929,0.5252257585525513,fine-tune predictive component_3187
180.0,O=C(Nc1cccc(CNCC2CCCN2)c1)C1CCCN1,CCN1CCCC1CNC(C)c1cc(NC(=O)C2CCCN2C(=N)N)c(OC)c(C(C)=O)c1,0.800000011920929,0.3448275923728943,0.800000011920929,0.5252257585525513,fine-tune predictive component_3188
247.0,O=C(Nc1c(C(=O)NCC2CCCN2)oc2ccccc12)c1cnoc1,CCN1CCCC1CNC(=O)c1oc2ccccc2c1NC(=O)c1c(C)noc1C,0.699999988079071,0.39393940567970276,0.699999988079071,0.5251262187957764,fine-tune predictive component_3189
203.0,O=C(Nc1ccccc1)c1ccc(CNC(=O)C2CC2NCC2CCCN2)cc1,CCN1CCCC1CNC1CC1C(=O)NCc1ccc(C(=O)Nc2c(N)ccc(OC)c2F)cc1,0.800000011920929,0.3445945978164673,0.800000011920929,0.5250482559204102,fine-tune predictive component_3190
207.0,O=C(NCC1CCCN1)c1ccc2nc(-c3ccco3)n(CC3CNCCN3)c2c1,CCN1CCCC1CNC(=O)c1ccc2nc(-c3ccco3)n(CC3CN(C)CCN3CC)c2c1,0.800000011920929,0.34437087178230286,0.800000011920929,0.5248777866363525,fine-tune predictive component_3191
223.0,O=C(NC1CCCCC1)c1cc(C(=O)NCC2CCCN2)n(CC2CCCN2)c1,CCN1CCCC1CNC(=O)c1cc(C(=O)NC2CCCCC2)cn1CC1CCCN1CC,0.800000011920929,0.34437087178230286,0.800000011920929,0.5248777866363525,fine-tune predictive component_3192
159.0,O=C(NCC1CCCN1)c1cc(OCc2ccccc2)cc(OC(=O)c2ccco2)c1,CCCc1c(OC(=O)c2occc2C(=O)O)cc(OCc2ccc(F)cc2)cc1C(=O)NCC1CCCN1CC,0.699999988079071,0.3935483992099762,0.699999988079071,0.5248655676841736,fine-tune predictive component_3193
206.0,O=C(NCC1CCCN1)c1cc(-c2ccccc2)c2cc(N3CCNCC3)ccc2n1,CCN1CCCC1CNC(=O)c1cc(-c2cccc(F)c2C(=O)O)c2cc(N3CCN(C)CC3)ccc2n1,0.800000011920929,0.3439490497112274,0.800000011920929,0.5245562195777893,fine-tune predictive component_3194
203.0,O=C(NCC1CCCN1)c1cc(C2CC2)c(OCC2CCCCC2)cn1,CCN1CCCC1CNC(=O)c1cc(C2CC2)c(OCC2(C)CC(C)(O)CCC2C)cn1,0.699999988079071,0.3928571343421936,0.699999988079071,0.5244044661521912,fine-tune predictive component_3195
131.0,c1ccc2c(CNCC3CCCN3)cccc2c1,CCN1CCCC1CNCc1c(OC)ccc2c(Br)cccc12,0.699999988079071,0.3928571343421936,0.699999988079071,0.5244044661521912,fine-tune predictive component_3196
168.0,O=C(NCC1CCCN1)c1ccc(-c2c(CNCC3CCCC3)cnn2-c2ccccc2)cc1,CCN1CCCC1CNC(=O)c1ccc(-c2c(CN(C)CC3CCCC3)cnn2-c2ccc(Cl)c(Cl)c2)cc1,0.800000011920929,0.34375,0.800000011920929,0.5244044065475464,fine-tune predictive component_3197
240.0,O=C(NCC1CCCN1)c1ccc2c(c1)c(=O)c(C(=O)NCC1CCCN1)cn2C1CCCCC1,CCN1CCCC1CNC(=O)c1cc(Cl)c2c(c1)c(=O)c(C(=O)NCC1CCCN1CC)cn2C1CCCCC1,0.800000011920929,0.34355828166007996,0.800000011920929,0.5242581367492676,fine-tune predictive component_3198
226.0,O=C(NCC1CCCN1)Nc1cc2[nH]cc(C(=O)NCC3CCCN3)c2cc1-c1cccs1,CCN1CCCC1CNC(=O)Nc1cc2[nH]cc(C(=O)NCC3CCCN3CC)c2cc1-c1cccs1,0.800000011920929,0.34355828166007996,0.800000011920929,0.5242581367492676,fine-tune predictive component_3199
222.0,O=C1CN(CCN2CCCC2COc2cccc3[nH]cc(C(=O)NCC4CCCN4)c(=O)c23)C(=O)CCN1,CCN1CCCC1CNC(=O)c1c[nH]c2ccc(Cl)c(OCC3CCCN3CC(CC(C)C)N3CC(=O)NC(CC(C)C)CC3=O)c2c1=O,0.8999999761581421,0.3052631616592407,0.8999999761581421,0.524153470993042,fine-tune predictive component_3200
243.0,O=C(NCC1CCCN1)c1cn(CC2CCCN2)c2ccc(S(=O)(=O)N3CCCCCC3)cc2c1=O,CCN1CCCC1CNC(=O)c1cn(CC2CCCN2CC)c2ccc(S(=O)(=O)N3CCCCCC3)cc2c1=O,0.800000011920929,0.34337350726127625,0.800000011920929,0.5241171717643738,fine-tune predictive component_3201
237.0,O=C(NCC1CCCN1)N1CCC(CCN2CCC(N3CCC(c4ccccc4)CC3)CC2)C1,CCN1CCCC1CNC(=O)N1CCC(CCN2CCC(N3CCC(c4ccccc4OC)CC3)CC2)C1,0.800000011920929,0.34337350726127625,0.800000011920929,0.5241171717643738,fine-tune predictive component_3202
241.0,O=C(NCC1CCCN1)c1ccc(C(=O)Nc2ccc3oc(C(=O)NCC4CCCN4)cc3c2)cc1,CCN1CCCC1CNC(=O)c1ccc(C(=O)Nc2ccc3oc(C(=O)NCC4CCCN4CC)cc3c2)cc1,0.800000011920929,0.34337350726127625,0.800000011920929,0.5241171717643738,fine-tune predictive component_3203
164.0,O=C(NCC1CCCN1)c1cc(NC2CC2)ccc1N1CCC2(CCN(CC3CCCCC3)CC2)CC1,CCN1CCCC1CNC(=O)c1cc(NC2CC2)ccc1N1CCC2(CCN(CC3CCCCC3)CC2)CC1,0.800000011920929,0.34337350726127625,0.800000011920929,0.5241171717643738,fine-tune predictive component_3204
225.0,O=C(CN1CCN(c2ccccc2)CC1)N=c1cc(C(=O)NCC2CCCN2)[nH]n1-c1ccccc1,CCN1CCCC1CNC(=O)c1cc(=NC(=O)CN2CCN(c3cccc(OC)c3)CC2)n(-c2ccccc2)[nH]1,0.800000011920929,0.34319525957107544,0.800000011920929,0.5239811539649963,fine-tune predictive component_3205
211.0,O=C(NCC1CCCN1)c1c[nH]c2cc(S(=O)(=O)N3CCC(C(=O)NCC4CCCN4)CC3)ccc2c1=O,CCN1CCCC1CNC(=O)c1c[nH]c2cc(S(=O)(=O)N3CCC(C(=O)NCC4CCCN4CC)CC3)ccc2c1=O,0.800000011920929,0.34319525957107544,0.800000011920929,0.5239811539649963,fine-tune predictive component_3206
157.0,O=C(NCC1CCCN1)c1ccc(Cn2ccc3cc(C(=O)NCC4CCCN4)ccc32)cc1,CCCCN1CCCC1CNC(=O)c1ccc(Cn2ccc3cc(C(=O)NCC4CCCN4CC)ccc32)cc1,0.800000011920929,0.34302327036857605,0.800000011920929,0.5238497853279114,fine-tune predictive component_3207
144.0,O=C(NCC1CCCN1)c1ccc2c(c1)C1CCN(C3CCC3)C(CO2)C1,CCN1CCCC1CNC(=O)c1cc2c(cc1F)OCC1N(C3CCC3)CCC2C1(C)C,0.6000000238418579,0.45736435055732727,0.6000000238418579,0.5238497853279114,fine-tune predictive component_3208
224.0,O=C(NCc1ccccc1)c1cc(=O)c(C(=O)NCC2CCCN2)c[nH]1,CCN1CCCC1CNC(=O)c1c(C)[nH]c(C(=O)NCc2cc(C(=O)NCCCNC(=O)OC(C)(C)C)ccc2C)c(O)c1=O,0.800000011920929,0.34302327036857605,0.800000011920929,0.5238497853279114,fine-tune predictive component_3209
191.0,O=C(COc1ccc(C2NC(=O)N=CC2C(=O)NC2CCCCC2)cc1)NCC1CCCN1,CCN1CCCC1CNC(=O)C(C)Oc1c(OC)cc(C2NC(=O)N=C(C)C2C(=O)NC2CCCCC2)cc1OC,0.800000011920929,0.34302327036857605,0.800000011920929,0.5238497853279114,fine-tune predictive component_3210
241.0,O=C(COc1ccc(-c2ccccn2)cc1CN1CCNCC1)Nc1ccccc1C(=O)NCC1CCCN1,CCN1CCN(Cc2cc(-c3ccccn3)ccc2OCC(=O)Nc2ccccc2C(=O)NCC2CCCN2CC)CC1,0.800000011920929,0.34285715222358704,0.800000011920929,0.5237229466438293,fine-tune predictive component_3211
206.0,O=C(NCC1CCCN1)c1ccc2c(c1)CCC(NS(=O)(=O)c1ccccc1)C2N1CCN(C2CCCC2)CC1,CCN1CCCC1CNC(=O)c1cc(Cl)c2c(c1)CCC(NS(=O)(=O)c1cccc(Cl)c1)C2N1CCN(C2CCCC2)CC1,0.800000011920929,0.34285715222358704,0.800000011920929,0.5237229466438293,fine-tune predictive component_3212
158.0,O=C(NCC1CCCN1)NC1CCCc2[nH]ncc21,CCN1CCCC1CNC(=O)NC1CCCc2c1cnn2CC,0.699999988079071,0.3916666805744171,0.699999988079071,0.5236092805862427,fine-tune predictive component_3213
196.0,O=C(NCC1CCCN1)c1cccc2nc(C=Cc3ccc(OCCCCN4CCCCC4)cc3)[nH]c12,CCCn1c(C=Cc2ccc(OCCCCN3CCCCC3)cc2)nc2cccc(C(=O)NCC3CCCN3CC)c21,0.800000011920929,0.3426966369152069,0.800000011920929,0.5236003398895264,fine-tune predictive component_3214
